activityType,Date,Title,Distance,Time,AvgHR,MaxHR,AvgRunCadence,MaxRunCadence,AvgPace,BestPace,MaxAvgPower,AvgPower,MaxPower,TotalStrokes,AvgSwolf,AvgStrokeRate,BestLapTime,NumberLaps
Indoor Cycling,2019-11-23 12:49:46,Indoor Cycling,0.00,01:32:04,106,140,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-11-24 14:36:51,Indoor Cycling,0.00,00:45:09,110,130,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-11-26 18:49:57,Indoor Cycling,0.00,01:10:03,136,177,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-12-02 12:48:13,Indoor Cycling,0.00,01:30:01,111,158,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-12-03 19:01:29,Indoor Cycling,0.00,01:15:07,137,169,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-12-05 20:32:44,Indoor Cycling,0.00,00:35:05,118,143,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-12-09 13:12:42,Indoor Cycling,0.00,01:25:54,96,129,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-12-10 18:49:49,Indoor Cycling,0.00,01:34:43,131,152,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-12-12 15:47:44,Indoor Cycling,0.00,00:15:01,138,164,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-12-17 18:47:59,Indoor Cycling,0.00,01:05:43,125,158,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-12-26 18:22:51,Indoor Cycling,0.00,01:04:33,113,144,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-12-28 15:10:53,Indoor Cycling,0.00,01:02:01,143,167,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-12-30 14:08:03,Indoor Cycling,0.00,00:45:00,118,143,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-01-01 10:47:19,Indoor Cycling,0.00,00:42:01,129,173,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-01-03 14:27:21,Indoor Cycling,0.00,01:25:35,112,136,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-01-05 15:32:31,Indoor Cycling,0.00,00:55:10,134,162,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-01-07 12:33:56,Indoor Cycling,0.00,01:30:39,107,135,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-01-12 15:08:03,Indoor Cycling,0.00,00:15:00,0,0,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-01-12 15:39:20,Indoor Cycling,0.00,01:01:10,0,0,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-01-14 12:45:36,Indoor Cycling,0.00,01:10:01,0,0,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-01-16 12:26:58,Indoor Cycling,0.00,01:00:01,137,164,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-01-18 11:53:09,Indoor Cycling,0.00,00:50:01,130,176,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-01-18 12:50:02,Indoor Cycling,0.00,00:40:00,102,137,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-01-20 15:48:41,Indoor Cycling,0.00,00:30:02,109,124,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-01-21 14:19:09,Indoor Cycling,0.00,01:10:01,107,147,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-01-25 15:05:40,Indoor Cycling,0.00,00:55:01,105,127,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-01-28 18:57:12,Indoor Cycling,0.00,01:00:00,131,169,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-02-01 16:25:17,Indoor Cycling,0.00,00:30:18,119,140,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-02-04 13:12:39,Indoor Cycling,0.00,00:50:00,130,153,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-02-04 18:55:46,Indoor Cycling,0.00,01:10:01,118,152,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-02-07 09:52:22,Indoor Cycling,0.00,00:45:12,86,131,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-02-11 11:07:37,Indoor Cycling,0.00,00:45:01,108,156,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-02-11 18:47:57,Indoor Cycling,0.00,01:30:45,127,175,0,0,--,--,--,0,0,--,0,0,43:33.04.1,2
Indoor Cycling,2020-02-16 13:34:51,Indoor Cycling,0.00,00:50:01,116,131,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-02-18 18:47:52,Indoor Cycling,0.00,01:30:51,120,154,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-02-19 13:13:50,Indoor Cycling,0.00,00:45:02,115,132,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-02-22 12:00:23,Indoor Cycling,0.00,00:50:01,128,176,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-02-25 18:50:30,Indoor Cycling,0.00,01:04:08,127,171,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-03-03 18:50:58,Indoor Cycling,0.00,01:15:01,141,176,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-03-05 11:19:13,Indoor Cycling,0.00,00:55:38,105,138,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-03-06 12:48:21,Indoor Cycling,0.00,00:45:56,114,142,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-03-10 18:47:43,Indoor Cycling,0.00,01:20:28,140,169,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-03-19 09:25:59,Indoor Cycling,0.00,02:03:00,113,131,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-03-21 14:27:24,Indoor Cycling,0.00,00:45:02,135,168,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-03-23 14:57:22,Indoor Cycling,0.00,00:45:01,116,155,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-03-24 18:54:05,Indoor Cycling,0.00,01:07:06,119,161,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-03-26 10:07:18,Indoor Cycling,0.00,01:00:05,111,130,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-03-27 09:32:46,Indoor Cycling,0.00,01:00:03,106,128,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-03-30 15:33:17,Indoor Cycling,0.00,00:30:22,0,0,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-03-30 20:23:14,Indoor Cycling,0.00,00:55:01,110,134,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-03-31 19:00:28,Indoor Cycling,0.00,01:10:45,118,156,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-04-02 21:06:52,Indoor Cycling,0.00,00:45:03,131,163,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-04-04 21:08:27,Indoor Cycling,0.00,00:45:09,96,112,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-04-05 20:16:43,Indoor Cycling,0.00,00:30:14,144,165,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-04-05 20:54:33,Indoor Cycling,0.00,00:45:06,144,176,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-04-06 10:19:32,Indoor Cycling,0.00,01:03:38,137,152,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-04-07 18:53:49,Indoor Cycling,0.00,01:28:08,119,150,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-04-08 13:03:33,Indoor Cycling,0.00,01:25:28,136,167,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-04-14 18:24:47,Indoor Cycling,0.00,01:10:46,127,160,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-04-21 18:43:10,Indoor Cycling,0.00,00:40:41,115,160,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-05-26 13:14:47,Indoor Cycling,0.00,00:45:01,105,121,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2020-06-08 13:07:08,Indoor Cycling,0.00,01:20:05,111,140,0,0,--,--,--,0,0,--,0,0,01:20:05.40.4,1
Indoor Cycling,2020-06-10 11:33:20,Indoor Cycling,0.00,00:45:07,109,127,0,0,--,--,--,0,0,--,0,0,45:06.70.8,1
Indoor Cycling,2020-06-28 14:31:29,Indoor Cycling,0.00,01:00:50,0,0,0,0,--,--,--,0,0,--,0,0,01:00:49.92.6,1
Indoor Cycling,2020-07-01 14:39:17,Indoor Cycling,0.00,01:00:27,71,71,0,0,--,--,--,0,0,--,0,0,01:00:26.62.8,1
Indoor Cycling,2020-07-13 13:43:45,Indoor Cycling,0.00,01:30:01,114,140,0,0,--,--,--,0,0,--,0,0,01:30:00.89.4,1
Indoor Cycling,2020-07-15 20:55:49,Indoor Cycling,0.00,01:00:01,113,133,0,0,--,--,--,0,0,--,0,0,01:00:01.16.6,1
Indoor Cycling,2020-07-24 14:59:48,Indoor Cycling,0.00,00:45:01,123,147,0,0,--,--,--,0,0,--,0,0,45:00.78.3,1
Indoor Cycling,2020-08-09 12:31:15,Indoor Cycling,0.00,01:00:01,110,132,0,0,--,--,--,0,0,--,0,0,01:00:00.73.1,1
Indoor Cycling,2020-08-25 13:15:43,Indoor Cycling,0.00,00:45:01,130,149,0,0,--,--,--,0,0,--,0,0,45:01.28.7,1
Indoor Cycling,2020-08-28 10:40:41,Indoor Cycling,0.00,01:08:49,139,159,0,0,--,--,--,0,0,--,0,0,01:08:49.34.9,1
Indoor Cycling,2020-10-06 13:04:42,Indoor Cycling,0.00,01:01:42,149,170,0,0,--,--,--,0,0,--,0,0,01:01:42.38.6,1
Indoor Cycling,2020-10-28 12:47:07,Indoor Cycling,0.00,01:04:20,145,176,0,0,--,--,--,0,0,--,0,0,01:04:20.24.5,1
Indoor Cycling,2020-11-21 14:34:18,Indoor Cycling,0.00,00:20:01,161,170,0,0,--,--,--,0,0,--,0,0,20:01.15.9,1
Indoor Cycling,2020-11-28 19:35:23,Indoor Cycling,0.00,01:16:12,133,175,0,0,--,--,--,0,0,--,0,0,01:16:12.27.4,1
Indoor Cycling,2020-12-16 12:33:45,Indoor Cycling,0.00,01:19:02,135,164,0,0,--,--,--,0,0,--,0,0,01:19:01.58.4,1
Indoor Cycling,2020-12-19 10:26:31,Indoor Cycling,0.00,00:29:41,144,184,0,0,--,--,--,0,0,--,0,0,29:41.15.7,1
Indoor Cycling,2021-01-11 12:12:24,Indoor Cycling,0.00,01:20:06,133,161,0,0,--,--,--,0,0,--,0,0,01:20:05.55.7,1
Indoor Cycling,2021-01-22 21:08:58,Indoor Cycling,0.00,00:25:09,164,180,0,0,--,--,--,0,0,--,0,0,25:09.13.1,1
Indoor Cycling,2021-01-25 13:19:21,Indoor Cycling,0.00,01:10:32,136,168,0,0,--,--,--,0,0,--,0,0,01:10:31.60.4,1
Indoor Cycling,2021-05-21 12:34:31,Indoor Cycling,0.00,03:00:02,107,139,0,0,--,--,--,0,0,--,0,0,03:00:02.34.8,1
Indoor Cycling,2021-05-26 13:52:38,Indoor Cycling,0.00,01:15:11,100,118,0,0,--,--,--,0,0,--,0,0,01:15:10.85.4,1
Indoor Cycling,2021-06-09 10:21:26,Indoor Cycling,0.00,01:40:02,107,132,0,0,--,--,--,0,0,--,0,0,01:40:01.60.4,1
Indoor Cycling,2021-06-11 20:45:06,Indoor Cycling,0.00,02:15:06,114,136,0,0,--,--,--,0,0,--,0,0,02:15:06.01.9,1
Indoor Cycling,2021-07-12 12:51:14,Indoor Cycling,0.00,01:30:08,110,135,0,0,--,--,--,0,0,--,0,0,01:30:08.10.3,1
Indoor Cycling,2021-09-11 14:48:38,Indoor Cycling,0.00,00:45:01,136,217,0,0,--,--,--,0,0,--,0,0,45:01.44,1
Indoor Cycling,2021-11-07 13:32:21,Indoor Cycling,0.00,01:30:11,115,140,0,0,--,--,--,0,0,--,0,0,39:47.45.7,2
Indoor Cycling,2021-11-10 18:22:49,Indoor Cycling,0.00,01:30:02,138,177,0,0,--,--,--,0,0,--,0,0,01:30:02.09.9,1
Indoor Cycling,2021-11-21 08:35:50,Indoor Cycling,0.00,01:32:12,136,165,0,0,--,--,--,0,0,--,0,0,06:06.36.1,2
Indoor Cycling,2021-11-28 08:32:05,Indoor Cycling,0.00,01:31:34,131,180,0,0,--,--,--,0,0,--,0,0,20:05.23.3,3
Indoor Cycling,2021-12-05 08:18:14,Indoor Cycling,0.00,01:50:07,130,163,0,0,--,--,--,0,0,--,0,0,41:36.38.3,2
Indoor Cycling,2021-12-12 08:40:13,Indoor Cycling,0.00,01:40:03,138,170,0,0,--,--,--,0,0,--,0,0,01:40:03.45.4,1
Indoor Cycling,2021-12-18 16:21:16,Indoor Cycling,0.00,00:20:16,99,188,0,0,--,--,--,0,0,--,0,0,20:16.16.3,1
Indoor Cycling,2021-12-19 08:26:46,Indoor Cycling,0.00,01:30:02,117,142,0,0,--,--,--,0,0,--,0,0,01:30:01.93.3,1
Indoor Cycling,2022-02-06 08:21:28,Indoor Cycling,0.00,02:20:05,132,170,0,0,--,--,--,0,0,--,0,0,02:20:05.19.6,1
Indoor Cycling,2022-02-20 08:32:39,Indoor Cycling,0.00,02:10:23,0,0,0,0,--,--,--,0,0,--,0,0,02:10:23.14.5,1
Indoor Cycling,2022-03-13 08:22:18,Indoor Cycling,0.00,02:30:05,133,193,0,0,--,--,--,0,0,--,0,0,02:30:04.90,1
Indoor Cycling,2022-03-20 08:23:52,Indoor Cycling,0.00,02:15:02,130,182,0,0,--,--,--,0,0,--,0,0,02:15:02.25.1,1
Indoor Cycling,2022-04-03 08:23:32,Indoor Cycling,0.00,02:25:10,135,179,0,0,--,--,--,0,0,--,0,0,02:25:10.12,1
Open Water Swimming,2019-08-11 09:23:26,Manitoba Open Water Swimming,"5,862",01:52:28,0,0,0,0,1:55,0:19,--,0,0,3095,42,27,00:00.00,1
Open Water Swimming,2020-05-23 14:11:17,Winnipeg Open Water Swimming,384,00:15:10,114,114,0,0,3:57,1:12,--,0,0,362,83,23,00:00.00,1
Open Water Swimming,2020-05-25 15:52:38,Winnipeg Open Water Swimming,567,00:20:01,98,98,0,0,3:32,0:50,--,0,0,475,74,23,00:00.00,1
Open Water Swimming,2020-06-01 12:53:35,Winnipeg Open Water Swimming,305,00:25:00,94,94,0,0,8:13,1:41,--,0,0,304,148,12,00:00.00,1
Open Water Swimming,2020-06-08 15:16:50,Winnipeg Open Water Swimming,290,00:20:06,72,72,0,0,6:57,1:17,--,0,0,350,134,17,20:06.27,1
Open Water Swimming,2020-06-16 10:42:35,Springfield Open Water Swimming,"1,527",00:28:16,99,99,0,0,1:51,0:52,--,0,0,809,41,28,28:16.40.2,1
Open Water Swimming,2020-06-23 14:56:59,Winnipeg Open Water Swimming,661,00:30:33,0,0,0,0,4:37,0:41,--,0,0,663,94,21,30:32.52.4,1
Open Water Swimming,2020-06-27 07:27:29,Springfield Open Water Swimming,"1,505",00:28:18,0,0,0,0,1:53,0:49,--,0,0,842,42,29,28:18.11.2,1
Open Water Swimming,2020-06-30 13:42:05,Winnipeg Open Water Swimming,285,00:32:16,0,0,0,0,11:20,0:52,--,0,0,81,177,2,32:15.82.8,1
Open Water Swimming,2020-07-02 14:28:10,Winnipeg Open Water Swimming,190,00:20:15,57,57,0,0,10:41,0:59,--,0,0,34,165,1,20:15.44.2,1
Open Water Swimming,2020-08-05 17:11:09,Manitoba Open Water Swimming,"2,100",00:37:28,113,113,0,0,1:47,0:50,--,0,0,1153,40,30,37:27.95.6,1
Open Water Swimming,2020-08-17 17:48:42,Lac du Bonnet RM Open Water Swimming,289,00:07:22.6,94,94,0,0,2:33,0:33,--,0,0,130,49,17,07:22.55.9,1
Open Water Swimming,2021-05-17 11:06:18,Springfield Open Water Swimming,450,00:08:45.4,0,0,0,0,1:57,1:05,--,0,0,197,39,22,08:45.43.4,1
Open Water Swimming,2021-05-19 12:51:39,Winnipeg Open Water Swimming,275,00:20:00,78,78,0,0,7:17,2:38,--,0,0,391,145,19,20:00.49.8,1
Open Water Swimming,2021-06-15 20:35:03,Winnipeg Open Water Swimming,626,00:30:03,90,90,0,0,4:48,1:01,--,0,0,604,96,20,30:03.24.5,1
Open Water Swimming,2021-06-17 11:27:56,Springfield Open Water Swimming,"1,255",00:24:30,0,0,0,0,1:57,1:02,--,0,0,734,44,29,24:30.28.7,1
Open Water Swimming,2021-06-30 12:58:14,Winnipeg Open Water Swimming,387,00:20:01,77,77,0,0,5:10,0:55,--,0,0,389,103,19,20:00.67.1,1
Open Water Swimming,2022-06-07 10:12:49,Springfield Open Water Swimming,756,00:13:32,68,68,0,0,1:47,0:59,--,0,0,429,41,31,13:31.94.7,1
Pool Swimming,2018-12-11 11:19:29,Lap Swimming,"2,300",00:51:08,0,0,0,0,1:57,1:29,--,0,0,1062,41,24,00:00.00,10
Pool Swimming,2018-12-20 13:14:19,Lap Swimming,"1,500",00:28:14,0,0,0,0,1:53,1:33,--,0,0,591,38,21,00:00.00,1
Pool Swimming,2018-12-20 13:47:41,Lap Swimming,500,00:09:25.0,0,0,0,0,1:53,1:33,--,0,0,231,40,25,00:00.00,2
Pool Swimming,2018-12-27 10:33:25,Lap Swimming,800,00:20:06,0,0,0,0,2:05,1:28,--,0,0,381,43,23,00:00.00,4
Pool Swimming,2018-12-27 11:02:18,Lap Swimming,"1,700",00:30:44,0,0,0,0,1:48,1:30,--,0,0,737,38,24,00:00.00,12
Pool Swimming,2019-01-28 12:21:47,Lap Swimming,"1,500",00:27:06,0,0,0,0,1:48,1:32,--,0,0,667,38,25,00:00.00,4
Pool Swimming,2019-01-30 12:04:13,Lap Swimming,"1,500",00:26:41,0,0,0,0,1:47,1:33,--,0,0,669,38,25,07:55.80.3,4
Pool Swimming,2019-03-13 13:49:36,Lap Swimming,"1,500",00:27:55,0,0,0,0,1:52,0:31,--,0,0,745,81,27,03:50.16.4,3
Pool Swimming,2019-04-01 12:23:00,Lap Swimming,"1,700",00:31:57,0,0,0,0,1:53,1:39,--,0,0,813,80,25,01:48.74.7,5
Pool Swimming,2019-04-03 12:42:07,Lap Swimming,"2,000",00:37:49,0,0,0,0,1:53,1:41,--,0,0,928,80,25,09:40.73.1,2
Pool Swimming,2019-04-22 12:10:05,Lap Swimming,"1,500",00:28:59,0,0,0,0,1:55,1:37,--,0,0,762,83,26,01:53.29.2,6
Pool Swimming,2019-04-25 13:37:01,Lap Swimming,"1,500",00:28:22,0,0,0,0,1:53,1:40,--,0,0,735,81,26,05:35.89.4,3
Pool Swimming,2019-04-29 12:55:18,Lap Swimming,"1,500",00:28:51,0,0,0,0,1:55,1:42,--,0,0,756,83,26,13:27.91.3,2
Pool Swimming,2019-05-06 12:07:06,Lap Swimming,"1,500",00:26:54,0,0,0,0,1:48,1:29,--,0,0,789,80,29,01:32.35.6,13
Pool Swimming,2019-05-20 10:40:06,Lap Swimming,"2,000",00:37:04,0,0,0,0,1:51,1:35,--,0,0,1062,82,29,01:37.51.3,20
Pool Swimming,2019-06-05 09:55:08,Lap Swimming,"1,500",00:28:40,0,0,0,0,1:55,1:46,--,0,0,756,83,26,00:00.00,1
Pool Swimming,2019-06-13 09:52:11,Lap Swimming,"2,000",00:37:50,0,0,0,0,1:54,1:36,--,0,0,1049,83,28,02:35.01.6,12
Pool Swimming,2019-07-23 11:37:08,Lap Swimming,"1,750",00:32:55,0,0,0,0,1:53,0:56,--,0,0,847,81,26,01:54.70.5,5
Pool Swimming,2019-07-31 10:21:01,Lap Swimming,"1,000",00:18:30,0,0,0,0,1:51,1:38,--,0,0,473,79,26,00:51.74.8,8
Pool Swimming,2019-08-27 11:15:09,Lap Swimming,"2,000",00:40:01,0,0,0,0,2:00,1:48,--,0,0,977,84,24,01:53.54,9
Pool Swimming,2019-09-17 09:29:43,Lap Swimming,"2,450",00:47:16,0,0,0,0,1:52,1:19,--,0,0,1100,39,24,00:25.41,18
Pool Swimming,2019-10-03 09:37:22,Lap Swimming,"2,600",00:46:14,0,0,0,0,1:47,1:30,--,0,0,1149,38,25,00:23.19.4,11
Pool Swimming,2019-10-28 12:12:44,Lap Swimming,"2,000",00:35:44,0,0,0,0,1:47,1:32,--,0,0,873,38,24,08:51.79.1,4
Pool Swimming,2019-11-04 09:35:36,Lap Swimming,"2,900",00:50:28,0,0,0,0,1:44,1:13,--,0,0,1261,37,25,00:40.15.4,19
Pool Swimming,2019-11-06 13:51:56,Lap Swimming,"1,500",00:28:22,0,0,0,0,1:53,1:11,--,0,0,613,39,22,00:50.21.7,10
Pool Swimming,2019-11-12 10:05:17,Lap Swimming,"2,900",00:48:35,0,0,0,0,1:41,1:21,--,0,0,1228,36,25,00:20.20.9,39
Pool Swimming,2019-11-14 06:28:23,Lap Swimming,"1,700",00:32:27,0,0,0,0,1:50,0:58,--,0,0,697,38,22,00:47.51.1,16
Pool Swimming,2019-11-20 10:05:27,Lap Swimming,"1,600",00:27:00,0,0,0,0,1:41,1:27,--,0,0,661,36,24,00:49.44.1,11
Pool Swimming,2019-11-29 12:19:38,Lap Swimming,"1,550",00:26:13,0,0,0,0,1:41,1:31,--,0,0,657,36,25,04:10.98.8,4
Pool Swimming,2019-12-10 13:30:23,Lap Swimming,"1,500",00:24:50,0,0,0,0,1:39,1:24,--,0,0,643,36,26,01:35.63.4,3
Pool Swimming,2019-12-22 09:17:56,Lap Swimming,"3,000",00:51:00,0,0,0,0,1:42,1:21,--,0,0,1289,36,25,00:21.44,34
Pool Swimming,2020-01-02 14:15:52,Lap Swimming,"1,500",00:25:13,0,0,0,0,1:41,1:23,--,0,0,610,35,24,07:27.61.5,3
Pool Swimming,2020-01-02 14:46:09,Lap Swimming,375,00:13:06,0,0,0,0,2:13,0:44,--,0,0,182,45,22,00:04.24.4,3
Pool Swimming,2020-01-06 10:47:45,Lap Swimming,"2,000",00:34:39,0,0,0,0,1:44,1:30,--,0,0,834,36,24,08:31.79.5,2
Pool Swimming,2020-01-07 09:22:08,Lap Swimming,"2,850",00:48:02,0,0,0,0,1:41,1:04,--,0,0,1182,36,25,00:22.53.8,28
Pool Swimming,2020-01-09 06:28:55,Lap Swimming,"1,475",00:44:23,0,0,0,0,2:00,0:26,--,0,0,602,40,20,00:47.08,20
Pool Swimming,2020-01-14 09:49:41,Lap Swimming,"2,000",00:33:40,0,0,0,0,1:41,1:22,--,0,0,873,36,26,00:43.56.7,6
Pool Swimming,2020-01-17 09:54:43,Lap Swimming,"1,500",00:25:31,0,0,0,0,1:42,1:36,--,0,0,697,74,27,01:37.26.6,15
Pool Swimming,2020-01-20 19:57:27,Lap Swimming,"2,000",00:33:50,0,0,0,0,1:34,0:27,--,0,0,809,67,26,00:00.20.8,17
Pool Swimming,2020-01-30 06:28:51,Lap Swimming,"2,025",00:36:39,0,0,0,0,1:48,0:58,--,0,0,764,36,21,00:21.67.6,24
Pool Swimming,2020-01-31 09:29:43,Lap Swimming,"1,600",00:21:29,0,0,0,0,1:21,0:42,--,0,0,559,58,26,00:01.40.2,12
Pool Swimming,2020-01-31 10:03:54,Lap Swimming,"1,500",00:26:44,0,0,0,0,1:47,1:38,--,0,0,754,79,28,05:15.26.8,2
Pool Swimming,2020-02-03 10:57:48,Lap Swimming,"2,200",00:36:24,0,0,0,0,1:39,0:57,--,0,0,882,35,24,00:27.11.7,19
Pool Swimming,2020-02-08 12:07:13,Lap Swimming,"1,500",00:27:16,0,0,0,0,1:49,1:30,--,0,0,734,79,27,01:32.41.3,10
Pool Swimming,2020-02-10 12:01:44,Lap Swimming,"1,500",00:23:56,0,0,0,0,1:36,1:31,--,0,0,700,71,29,01:32.99.9,15
Pool Swimming,2020-02-10 12:45:10,Lap Swimming,500,00:08:53.3,0,0,0,0,1:47,1:41,--,0,0,236,77,27,01:44.68.9,3
Pool Swimming,2020-02-13 20:00:51,Lap Swimming,"3,500",00:52:56,0,0,0,0,1:28,0:25,--,0,0,1325,63,26,00:45.11.8,37
Pool Swimming,2020-02-18 09:50:01,Lap Swimming,"3,000",00:53:51,0,0,0,0,1:48,1:36,--,0,0,1533,79,28,01:38.15.5,8
Pool Swimming,2020-02-21 09:34:23,Lap Swimming,"1,500",00:27:19,0,0,0,0,1:49,1:41,--,0,0,739,79,27,00:50.88.3,6
Pool Swimming,2020-02-24 12:01:19,Lap Swimming,"2,000",00:34:14,0,0,0,0,1:43,1:24,--,0,0,966,76,28,00:42.11.8,14
Pool Swimming,2020-02-27 06:25:54,Pool Swimming,"1,825",00:32:04,0,0,0,0,1:44,1:04,--,0,0,666,35,21,00:36.18.9,25
Pool Swimming,2020-03-03 10:55:23,Pool Swimming,"2,850",00:46:51,0,0,0,0,1:39,0:49,--,0,0,1263,71,27,00:48.43.7,21
Pool Swimming,2020-03-05 09:27:55,Pool Swimming,"2,000",00:35:14,0,0,0,0,1:46,1:36,--,0,0,979,77,28,08:38.28.9,4
Pool Swimming,2020-03-11 09:44:04,Pool Swimming,"3,000",00:51:52,0,0,0,0,1:44,1:32,--,0,0,1533,77,30,00:46.47.7,31
Pool Swimming,2020-03-12 06:32:07,Pool Swimming,"1,400",00:36:09,0,0,0,0,1:39,0:53,--,0,0,547,34,24,00:18.18.8,56
Pool Swimming,2020-07-20 11:13:57,Pool Swimming,"1,500",00:26:16,0,0,0,0,1:45,1:31,--,0,0,617,37,23,00:50.32.8,10
Pool Swimming,2020-08-02 10:06:03,Pool Swimming,"2,300",00:39:24,0,0,0,0,1:43,1:22,--,0,0,960,36,24,00:21.33,23
Pool Swimming,2020-09-03 08:42:39,Pool Swimming,"1,400",00:25:55,0,0,0,0,1:51,1:08,--,0,0,605,38,23,00:23.16.5,12
Pool Swimming,2020-09-03 09:20:08,Pool Swimming,"1,600",00:28:21,0,0,0,0,1:46,1:25,--,0,0,762,38,27,01:38.41.3,7
Pool Swimming,2020-09-11 11:08:44,Pool Swimming,"1,500",00:24:59,0,0,0,0,1:40,1:19,--,0,0,645,36,26,02:26.57.4,4
Pool Swimming,2020-09-11 11:41:48,Pool Swimming,250,00:04:12.4,0,0,0,0,1:41,1:32,--,0,0,105,36,25,00:49.87.2,4
Pool Swimming,2020-09-22 09:51:45,Pool Swimming,"1,500",00:24:58,0,0,0,0,1:40,1:24,--,0,0,636,36,25,01:29.45.7,8
Pool Swimming,2020-10-05 13:30:57,Pool Swimming,"2,000",00:35:12,0,0,0,0,1:46,1:30,--,0,0,860,37,24,00:50.76.5,12
Pool Swimming,2020-10-29 09:18:28,Pool Swimming,"2,800",00:49:22,0,0,0,0,1:46,1:22,--,0,0,1262,38,26,00:45.80.5,23
